21.157,0.094,0.114,1
21.407,0.087,0.091,1.002
21.407,0.086,0.078,0.999
21.407,0.099,0.092,0.994
21.625,0.094,0.109,0.998
21.625,0.086,0.107,1
21.625,0.071,0.083,1.004
21.875,0.057,0.083,1.005
21.875,-0.002,0.133,1.004
21.875,-0.002,0.138,1.004
22.11,-0.011,0.15,1.007
22.11,-0.02,0.14,1.002
22.11,-0.006,0.13,1.004
22.375,-0.02,0.116,1.009
22.375,0.014,0.112,1
22.375,0.014,0.133,0.997
22.594,0.034,0.124,1.007
22.594,0.058,0.108,1.003
22.594,0.046,0.07,1.008
22.829,0.025,0.087,1.005
22.829,0.014,0.085,1.002
22.829,0.048,0.089,0.999
23.094,0.08,0.09,1.002
23.094,0.057,0.085,1.005
23.094,0.068,0.102,0.996
23.297,0.082,0.107,0.999
23.297,0.092,0.113,1.001
23.297,0.096,0.108,0.998
23.547,0.099,0.107,0.998
23.547,0.103,0.108,0.998
23.547,0.097,0.11,0.999
23.782,0.101,0.118,0.998
23.782,0.102,0.117,0.998
23.782,0.101,0.115,0.997
24.016,0.108,0.118,0.997
24.016,0.105,0.122,0.997
24.016,0.106,0.122,0.999
