4.968,0.032,0.209,0.995
4.968,0.049,0.197,0.993
4.968,0.089,0.202,0.99
5.203,0.103,0.202,0.99
5.203,0.125,0.204,0.985
5.203,0.156,0.202,0.987
5.453,0.154,0.186,0.989
5.453,0.152,0.194,0.988
5.453,0.142,0.223,0.98
5.687,0.118,0.244,0.98
5.687,0.128,0.245,0.981
5.687,0.157,0.237,0.982
5.921,0.13,0.215,0.989
5.921,0.13,0.243,0.977
5.921,0.123,0.249,0.978
6.156,0.113,0.232,0.983
6.156,0.09,0.219,0.986
6.156,0.077,0.197,0.99
6.406,0.074,0.207,0.994
6.406,0.089,0.199,0.994
6.406,0.077,0.191,0.993
6.64,0.06,0.18,1
6.64,0.048,0.172,1
6.64,0.04,0.175,1
6.875,0.043,0.168,1
6.875,0.042,0.167,1.001
