0,0.049,0.142,0.995
0,0.045,0.151,1.002
0,0.053,0.147,1.004
0.203,0.053,0.152,0.998
0.203,0.054,0.155,1.003
0.203,0.053,0.155,1.001
0.437,0.055,0.149,1.001
0.437,0.059,0.146,1.002
0.437,0.055,0.141,1.001
0.687,0.049,0.136,1.004
0.687,0.042,0.092,1.009
0.687,0.039,0.063,0.997
0.922,0.065,0.179,0.97
0.922,0.089,0.341,0.926
0.922,0.073,0.428,0.88
1.156,0.065,0.554,0.815
1.156,0.1,0.673,0.754
1.156,0.143,0.83,0.717
1.39,0.13,0.864,0.691
1.39,0.102,0.842,0.676
1.39,0.085,0.746,0.683
1.64,0.094,0.756,0.688
1.64,0.104,0.786,0.698
1.64,0.112,0.791,0.709
1.875,0.107,0.834,0.713
1.875,0.108,0.773,0.749
1.875,0.106,0.592,0.806
2.14,0.102,0.425,0.862
2.14,0.096,0.344,0.917
2.14,0.078,0.286,0.954
2.343,0.069,0.189,0.982
2.343,0.047,0.132,0.996
2.343,0.034,0.073,1.008
2.593,0.029,0.042,1.009
2.593,0.034,0.046,1.011
2.593,0.041,0.044,1.008
2.828,0.04,0.051,1.006
2.828,0.045,0.058,1.01
2.828,0.045,0.056,1.011
3.094,0.046,0.042,1.01
