6.188,-0.025,0.03,1.013
6.188,-0.003,0.031,1.006
6.438,-0.011,0.091,0.978
6.438,-0.01,0.108,0.94
6.438,-0.028,0.145,0.792
6.657,-0.037,0.521,0.444
6.657,0.005,1.375,0.199
6.657,0.078,1.469,0.232
6.907,0.09,1.093,0.257
6.907,0.065,0.977,0.274
6.907,0.072,1,0.296
7.141,0.084,1.157,0.274
7.141,0.078,1.275,0.284
7.141,0.035,1.005,0.4
7.376,0.05,0.778,0.532
7.376,0.037,0.709,0.638
7.376,0.01,0.46,0.777
7.61,0.004,0.168,0.927
7.61,-0.02,0.113,0.993
7.61,-0.037,0.222,0.987
7.86,-0.01,0.222,0.991
7.86,0.02,0.151,1.004
7.86,0.008,0.054,1.016
8.079,0.006,0.051,0.973
