7.344,0.038,0.16,1.001
7.578,0.031,0.142,0.99
7.578,0.05,0.214,0.952
7.578,0.078,0.361,0.885
7.812,0.081,0.567,0.813
7.812,0.101,0.753,0.775
7.812,0.112,0.811,0.756
8.062,0.076,0.766,0.747
8.062,0.068,0.732,0.735
8.062,0.064,0.707,0.737
8.297,0.067,0.718,0.741
8.297,0.073,0.73,0.749
8.297,0.045,0.763,0.757
8.531,0.052,0.777,0.771
8.531,0.07,0.663,0.796
8.531,0.071,0.496,0.853
8.781,0.066,0.398,0.906
8.781,0.064,0.369,0.929
8.781,0.034,0.292,0.959
9.016,0.03,0.21,0.989
9.016,0.033,0.153,1
9.016,0.052,0.192,0.993
9.25,0.059,0.193,0.997
9.25,0.054,0.178,0.999
9.25,0.06,0.157,1.001
9.484,0.057,0.129,0.996
9.484,0.047,0.088,1
