0,0.122,0.183,0.183
0,0.488,-0.122,0.305
0,0.488,0.061,0.122
0.156,0.61,-0.305,-0.122
0.156,0.549,-0.305,-0.244
0.156,0.976,0.122,-0.244
0.234,1.341,0.549,0.183
0.234,1.585,0.427,0.671
0.234,1.341,0.183,0.793
0.375,0.915,0.183,0.671
0.375,0.61,0.305,0.244
0.375,0.427,0.366,-0.244
0.469,0.244,0.183,-0.427
0.469,0.183,-0.061,-0.366
0.469,0.244,-0.61,-0.366
0.609,0.549,0.061,-0.061
0.609,0.671,0.976,0.61
0.609,0.183,0.549,1.037
0.703,-2.134,0.732,1.098
0.703,-5.244,1.037,0.366
0.703,-7.744,1.585,-0.244
0.844,-12.622,1.707,-0.305
0.844,-19.207,2.439,0.305
0.844,-26.646,3.902,2.439
0.937,-38.72,4.207,4.207
0.937,-46.829,3.841,6.22
0.937,-54.329,4.451,7.744
1.062,-58.171,5.122,7.805
1.062,-58.963,4.939,2.012
1.062,-62.256,5.122,0.671
1.187,-62.073,5.427,4.695
1.187,-62.195,5.244,3.415
1.187,-60.244,5.732,2.5
1.312,-54.817,6.402,1.89
1.312,-51.829,7.866,2.073
1.312,-45.305,7.866,0.671
1.422,-39.634,5.732,-1.341
1.422,-36.037,3.963,-1.951
1.422,-28.11,3.841,-1.463
1.547,-22.805,2.378,-0.976
1.547,-15.366,0.671,-1.098
1.547,-9.146,-0.061,-0.976
1.672,-4.878,0.366,-0.061
1.672,-2.256,0.244,0.976
1.672,-1.037,-0.427,1.402
1.797,0.793,-0.915,1.402
1.797,3.659,-1.829,0.732
1.797,5.793,-2.195,-0.793
1.89,14.634,0.061,-2.378
1.89,25.915,0.854,-3.659
1.89,37.073,0.244,-3.354
2.015,50.61,0.061,-2.439
2.015,63.11,-2.195,-2.805
2.015,72.012,-5.488,-3.78
2.14,74.329,-6.89,-3.659
2.14,73.598,-8.049,-3.232
2.14,72.012,-8.537,-3.171
2.281,69.39,-7.317,-3.293
2.281,65.976,-6.646,-3.537
2.281,60,-6.585,-3.171
2.39,52.073,-6.768,-1.707
2.39,45.305,-6.951,-0.305
2.39,39.817,-7.073,-0.244
2.5,35.549,-6.28,-0.732
2.5,31.768,-5.305,-1.585
2.5,30,-3.354,-2.622
2.625,30.061,-0.732,-3.72
2.625,30.427,0.122,-4.756
2.625,30,-0.122,-4.451
2.75,27.195,0.366,-2.439
2.75,19.085,1.098,0.183
2.75,11.646,1.646,2.256
2.937,6.951,1.951,3.171
2.937,3.354,2.195,2.988
2.937,0.671,2.012,2.073
