5.406,-0.305,0.061,-0.61
5.469,-0.793,0.122,-1.098
5.469,-0.915,0.427,-0.793
5.469,-1.28,-0.244,0.061
5.594,-1.159,-0.549,0.732
5.594,-3.659,0.427,1.463
5.594,-18.171,1.341,2.195
5.703,-38.841,3.11,3.293
5.703,-56.402,5.549,5.305
5.703,-63.963,6.768,7.012
5.828,-65.122,5.671,7.012
5.828,-67.317,5.122,6.22
5.828,-73.171,6.098,5.976
5.937,-81.341,6.585,5.305
5.937,-85.915,7.012,4.573
5.937,-89.634,8.354,4.939
6.062,-85.854,8.72,3.476
6.062,-77.439,9.512,1.402
6.062,-65.305,9.329,-2.012
6.172,-52.378,7.439,-5
6.172,-42.256,5.427,-5.671
6.172,-34.207,3.963,-4.146
6.297,-24.146,1.89,-2.622
6.297,-15.244,-0.549,-1.951
6.297,-7.073,-2.256,-1.28
6.422,-0.122,-2.622,-0.305
6.422,3.171,-3.293,0.061
6.422,5.183,-2.866,0.305
6.547,5.671,-2.5,-0.366
6.547,6.89,-1.159,-0.427
6.547,7.317,-1.037,-0.366
6.672,9.024,-1.159,-0.183
6.672,13.476,-1.22,-0.732
6.672,19.939,-1.951,-1.89
6.797,28.537,-0.793,-1.28
6.797,36.89,-0.915,-0.183
6.797,45.244,-1.463,0.976
6.89,53.963,-2.134,1.768
6.89,63.293,-3.78,1.28
6.89,70.305,-6.098,-0.671
7.015,73.049,-6.768,-1.89
7.015,73.537,-6.463,-1.341
7.015,73.537,-6.707,-0.976
7.14,71.098,-5.549,-1.22
7.14,65.732,-4.573,-2.378
7.14,61.159,-3.049,-3.293
7.281,55.732,-2.439,-3.72
7.281,50.671,-1.768,-3.293
7.281,45.61,-0.549,-2.012
7.375,40.427,-0.061,-1.22
7.375,36.463,0.061,-0.61
7.375,33.415,-0.793,-0.732
7.64,32.256,-2.012,-1.037
7.64,28.293,-2.744,-1.585
7.64,19.817,-2.805,-2.195
7.672,12.5,-1.524,-1.89
7.672,6.89,-0.061,-0.61
7.672,2.317,0.549,0.854
