0,0.039,0.213,0.981
0,0.036,0.222,0.99
0,0.039,0.22,0.989
0.234,0.038,0.219,0.987
0.234,0.038,0.224,0.989
0.234,0.036,0.224,0.989
0.469,0.039,0.224,0.99
0.469,0.037,0.237,0.986
0.469,0.037,0.256,0.987
0.703,0.031,0.259,0.99
0.703,0.035,0.166,0.993
0.703,0.044,0.085,0.997
0.953,0.05,0.083,1
0.953,0.025,0.078,1.001
0.953,0.023,0.018,0.998
1.187,0.023,-0.047,0.995
1.187,0.036,-0.096,0.997
1.187,0.043,-0.099,0.989
1.422,0.04,-0.111,0.984
1.422,0.021,-0.18,0.98
1.422,0.015,-0.254,0.968
1.656,0.008,-0.267,0.963
1.656,0.022,-0.265,0.961
1.656,0.008,-0.292,0.953
1.89,-0.012,-0.337,0.951
1.89,0.029,-0.36,0.953
1.89,0.026,-0.339,0.957
2.141,0.001,-0.254,0.957
2.141,0.012,-0.164,0.97
2.141,0.036,-0.123,0.989
2.375,0.027,-0.164,0.997
2.375,0.023,-0.133,0.989
2.375,0.038,-0.002,0.987
2.609,0.039,0.12,0.995
2.609,0.03,0.167,0.994
2.609,0.035,0.163,0.997
2.844,0.034,0.151,0.998
2.844,0.039,0.166,0.992
2.844,0.051,0.232,0.983
3.078,0.062,0.326,0.972
3.078,0.053,0.337,0.972
3.078,0.043,0.278,0.975
3.328,0.047,0.264,0.975
