3.328,0.053,0.253,0.981
3.328,0.055,0.253,0.982
3.562,0.055,0.259,0.985
3.562,0.051,0.225,0.987
3.562,0.046,0.185,0.99
3.797,0.044,0.141,0.996
3.797,0.046,0.114,1
3.797,0.037,0.071,1
4.031,0.036,0.008,1.001
4.031,0.04,-0.039,1.003
4.031,0.042,-0.055,1.001
4.328,0.039,-0.05,0.995
4.328,0.043,-0.081,0.994
4.328,0.031,-0.115,0.983
4.578,0.044,-0.174,0.982
4.578,0.053,-0.21,0.976
4.578,0.025,-0.216,0.958
4.75,0.038,-0.27,0.955
4.75,0.043,-0.354,0.95
4.75,0.024,-0.366,0.94
4.984,0.021,-0.357,0.935
4.984,0.029,-0.357,0.942
4.984,0.043,-0.338,0.951
5.218,0.038,-0.266,0.957
5.218,0.02,-0.217,0.965
5.218,0.017,-0.202,0.975
5.484,0.036,-0.143,0.978
5.484,0.042,-0.06,0.99
5.484,0.013,-0.056,1.004
5.703,0.037,-0.036,1
5.703,0.014,0.002,1.003
5.703,0.029,0.085,0.996
5.937,0.033,0.179,0.985
5.937,0.036,0.253,0.982
5.937,0.046,0.255,0.978
6.172,0.048,0.265,0.968
6.172,0.038,0.362,0.946
6.172,0.031,0.469,0.932
6.437,0.038,0.454,0.933
6.437,0.043,0.428,0.932
6.437,0.045,0.435,0.933
6.656,0.05,0.422,0.938
