5.703,0.034,0.464,0.926
5.703,0.1,0.677,0.875
5.703,0.096,0.571,0.797
5.953,-0.003,-0.097,0.878
5.953,-0.069,-0.414,0.935
5.953,-0.095,-0.445,0.93
6.187,-0.086,-0.545,0.928
6.187,-0.087,-0.628,0.9
6.187,-0.083,-0.568,0.877
6.422,-0.073,-0.559,0.916
6.422,-0.073,-0.507,0.947
6.422,-0.02,-0.252,0.918
6.656,0.03,-0.012,0.913
6.656,0.046,0.228,0.896
6.656,0.074,0.524,0.858
6.906,0.101,0.644,0.873
6.906,0.106,0.536,0.901
6.906,0.102,0.475,0.903
7.14,0.086,0.452,0.91
7.14,0.086,0.448,0.919
