13.319,0.06,0.297,0.969
13.319,0.064,0.34,0.966
13.553,0.061,0.345,0.966
13.553,0.034,0.249,0.975
13.553,0.081,0.118,0.994
13.788,0.1,0.107,0.995
13.788,0.069,0.087,0.993
13.788,0.067,0.003,0.995
14.038,0.063,-0.053,0.988
14.038,0.078,-0.139,0.986
14.038,0.076,-0.176,0.978
14.272,0.067,-0.209,0.968
14.272,0.048,-0.253,0.96
14.272,0.065,-0.302,0.953
14.507,0.066,-0.271,0.935
14.507,0.042,-0.281,0.926
14.507,0.062,-0.411,0.917
14.741,0.07,-0.478,0.902
14.741,0.073,-0.485,0.899
14.741,0.036,-0.476,0.902
14.975,0.04,-0.444,0.915
14.975,0.027,-0.373,0.931
14.975,0.004,-0.271,0.947
15.21,0.004,-0.136,0.963
15.21,0.036,-0.063,0.979
15.21,0.044,0.014,0.98
15.46,0.04,0.119,0.971
15.46,0.048,0.258,0.963
15.46,0.06,0.347,0.958
15.694,0.062,0.366,0.951
15.694,0.058,0.411,0.935
15.694,0.062,0.462,0.927
15.928,0.067,0.462,0.927
15.928,0.062,0.424,0.929
15.928,0.044,0.409,0.932
16.163,0.043,0.417,0.936
16.163,0.055,0.452,0.932
