4.515,-1.037,1.463,-0.122
4.64,-1.037,2.317,-6.037
4.64,-0.122,2.5,-8.72
4.64,1.402,3.11,-9.085
4.765,1.951,3.232,-8.78
4.765,1.585,2.683,-12.683
4.765,1.951,2.378,-28.232
4.906,2.683,3.598,-54.207
4.906,2.744,2.439,-79.085
4.906,1.098,-0.427,-96.037
4.984,1.22,-2.012,-101.585
4.984,-0.549,-3.171,-102.317
4.984,-2.5,-5.549,-97.012
5.14,-3.476,-10.549,-90.305
5.14,-2.378,-22.134,-78.293
5.14,-8.415,-33.963,-69.329
5.219,-16.951,-27.317,-64.573
5.219,-20.915,-13.232,-61.28
5.219,-18.659,-9.573,-56.28
5.359,-14.756,-8.293,-51.707
5.359,-10.427,-3.415,-48.354
5.359,-6.89,1.524,-42.866
5.468,-2.439,2.744,-32.927
5.468,-0.427,0.732,-23.963
5.468,0.854,2.805,-15.549
5.609,1.951,4.39,-8.049
5.609,1.463,2.134,-3.902
5.609,0.366,0.61,-0.549
5.703,-0.61,1.402,2.012
5.703,-0.976,2.866,4.207
5.703,2.195,2.988,9.146
5.828,8.841,3.537,23.415
5.828,13.72,5.854,43.841
5.828,16.463,8.354,65.061
5.969,17.744,8.659,84.451
5.969,15.854,9.878,102.073
5.969,10.366,7.744,116.768
6.062,0.305,1.463,123.354
6.062,-3.902,-3.537,116.646
6.062,-0.305,-2.683,101.098
6.172,4.085,0.122,80.671
6.172,7.012,3.598,61.098
6.172,7.561,5.549,46.707
6.297,4.268,8.78,43.476
6.297,-1.89,14.695,43.841
6.297,-2.195,12.744,36.159
6.437,1.89,7.5,26.341
6.437,4.146,4.512,17.134
6.437,4.451,2.012,10.671
6.547,3.476,-0.122,4.451
