23.314,0.114,0.32,0.964
23.314,0.091,0.286,0.96
23.314,0.083,0.253,0.963
23.549,0.083,0.318,0.952
23.549,0.109,0.375,0.941
23.549,0.113,0.375,0.925
23.799,0.104,0.406,0.901
23.799,0.102,0.479,0.863
23.799,0.102,0.591,0.822
24.033,0.112,0.717,0.791
24.033,0.12,0.699,0.779
24.033,0.098,0.673,0.765
24.267,0.093,0.673,0.747
24.267,0.091,0.717,0.724
24.267,0.115,0.802,0.704
24.502,0.053,0.745,0.694
24.502,0.06,0.728,0.67
24.502,0.07,0.868,0.632
24.736,0.05,0.952,0.609
24.736,0.059,0.927,0.612
24.736,0.077,0.869,0.637
24.986,0.076,0.862,0.675
24.986,0.074,0.753,0.731
24.986,0.046,0.521,0.807
25.205,0.069,0.435,0.873
25.205,0.068,0.355,0.917
25.205,0.063,0.277,0.946
25.455,0.065,0.236,0.964
25.455,0.086,0.202,0.981
25.455,0.098,0.157,0.987
25.689,0.103,0.178,0.984
25.689,0.102,0.242,0.982
25.689,0.105,0.264,0.979
25.939,0.103,0.251,0.977
25.939,0.097,0.185,0.985
25.939,0.074,0.208,0.987
26.158,0.071,0.275,0.974
26.158,0.104,0.294,0.963
26.158,0.118,0.284,0.968
26.408,0.106,0.305,0.966
26.408,0.117,0.299,0.96
26.408,0.136,0.34,0.947
