19.031,0.099,-0.194,0.994
19.031,0.09,-0.189,0.996
19.281,0.074,-0.128,0.984
19.281,0.073,0,0.948
19.281,0.075,0.168,0.896
19.5,0.058,0.387,0.811
19.5,0.045,0.591,0.709
19.5,0.056,0.808,0.597
19.75,0.118,0.927,0.492
19.75,-0.002,1.045,0.418
19.75,-0.033,1.1,0.346
20,0.012,1.143,0.295
20,0.039,1.107,0.279
20,0.024,1.032,0.314
20.218,0.042,1,0.337
20.218,0.042,1.081,0.356
20.218,0.031,1.115,0.374
20.453,0.055,1.002,0.432
20.453,0.064,0.905,0.537
20.453,0.062,0.77,0.648
20.687,0.077,0.602,0.751
20.687,0.082,0.41,0.828
20.687,0.082,0.243,0.896
20.922,0.068,0.149,0.942
20.922,0.064,0.059,0.973
20.922,0.046,-0.004,0.991
21.171,0.048,-0.074,0.998
21.171,0.065,-0.154,0.993
21.171,0.05,-0.161,0.992
21.406,0.027,-0.163,0.994
21.406,0.035,-0.157,0.998
21.406,0.041,-0.134,0.995
