16.406,0.075,-0.052,0.998
16.406,0.077,-0.07,1.002
16.406,0.069,-0.086,1.001
16.672,0.067,-0.032,0.973
16.672,0.056,0.132,0.907
16.672,0.044,0.399,0.804
16.89,0.072,0.669,0.713
16.89,0.074,0.766,0.612
16.89,0.018,0.905,0.489
17.125,0.084,1.091,0.387
17.125,0.069,1.076,0.331
17.125,0.072,1.078,0.296
17.359,0.058,1.088,0.28
17.359,0.034,1.09,0.28
17.359,0.068,1.032,0.298
17.593,0.074,1.006,0.322
17.593,0.075,1.08,0.332
17.593,0.074,1.103,0.354
17.843,0.078,1.012,0.42
17.843,0.086,0.897,0.519
17.843,0.091,0.76,0.625
18.078,0.095,0.63,0.73
18.078,0.085,0.484,0.812
18.078,0.083,0.328,0.881
18.312,0.089,0.219,0.933
18.312,0.089,0.129,0.959
18.312,0.08,0.012,0.979
18.547,0.065,-0.085,0.99
18.547,0.072,-0.126,0.991
18.547,0.104,-0.178,0.987
18.781,0.107,-0.209,0.984
18.781,0.097,-0.197,0.986
18.781,0.099,-0.179,0.984
19.031,0.106,-0.168,0.984
