0,0.132,0.263,0.967
0,0.138,0.275,0.971
0,0.139,0.266,0.971
0.235,0.138,0.263,0.969
0.235,0.136,0.273,0.971
0.235,0.138,0.272,0.973
0.485,0.129,0.275,0.968
0.485,0.128,0.264,0.975
0.485,0.127,0.256,0.974
0.719,0.102,0.17,0.98
0.719,0.032,-0.065,1
0.719,0.028,-0.031,0.793
0.954,0.067,0.491,0.413
0.954,0.217,1.239,0.183
0.954,0.263,1.643,0.129
1.188,0.2,1.338,0.159
1.188,0.254,1.481,0.137
1.188,0.163,1.179,0.197
1.422,0.064,0.405,0.454
1.422,0.066,-0.089,0.839
1.422,0.128,-0.091,0.995
1.672,0.093,-0.029,1.015
1.672,0.065,-0.032,1.023
1.672,0.088,-0.008,1.02
1.907,0.094,0.029,1.015
