3.047,0.244,2.805,4.207
3.047,0.061,2.073,6.524
3.047,0.61,2.012,7.134
3.187,2.5,2.866,8.232
3.187,3.841,2.439,14.085
3.187,4.939,1.159,26.159
3.312,6.707,-0.122,47.378
3.312,7.317,-1.829,66.098
3.312,6.341,-4.085,75.366
3.453,5.427,-5.427,77.622
3.453,4.146,-5.366,77.134
3.453,3.171,-4.695,74.146
3.562,3.232,-2.927,71.037
3.562,4.878,-0.61,69.512
3.562,7.744,1.037,70.671
3.672,10.183,2.561,73.293
3.672,12.5,6.28,76.89
3.672,13.415,11.098,78.476
3.765,10.366,15.061,77.622
3.765,7.744,16.037,71.159
3.765,7.805,14.573,59.207
3.89,9.695,11.951,44.329
3.89,11.159,6.89,29.146
3.89,12.622,2.683,13.476
4,8.415,0.793,0
4,5.061,0.854,-6.829
4,3.11,0.732,-7.744
4.14,0.793,1.524,-4.878
4.14,0.122,1.22,-4.451
4.14,-2.195,-0.183,-7.866
4.265,-2.195,-0.671,-18.902
4.265,-1.28,-3.902,-42.256
4.265,1.037,-10.183,-75.244
4.375,0.61,-15.244,-108.659
4.375,-4.512,-18.049,-133.598
4.375,-8.415,-15.305,-142.256
4.484,-13.11,-13.902,-137.622
4.484,-14.512,-13.354,-127.744
4.484,-13.598,-11.768,-112.683
4.609,-12.805,-10.427,-93.171
4.609,-10.061,-9.024,-72.073
4.609,-9.512,-8.171,-52.012
4.719,-8.049,-7.561,-36.89
4.719,-5,-5.732,-27.988
4.719,-2.988,-3.598,-23.11
4.844,-1.341,-1.829,-18.963
4.844,-0.915,-0.488,-14.451
4.844,-0.427,0.976,-9.695
4.969,0.061,1.707,-4.634
