9.159,2.378,-7.866,2.256
9.159,1.89,-0.061,7.622
9.269,-1.707,2.683,8.963
9.269,-2.927,6.159,13.476
9.269,-0.122,11.098,21.707
9.394,4.329,25.061,46.22
9.394,7.378,47.988,92.012
9.394,12.073,74.939,154.329
9.503,15,95.61,207.378
9.503,20.427,116.646,251.768
9.503,19.573,127.622,283.11
9.628,20.915,129.329,297.317
9.628,24.695,114.634,290.549
9.628,32.683,86.524,257.012
9.753,39.451,47.5,187.378
9.753,27.866,26.524,91.951
9.753,6.768,19.39,12.683
9.878,-5.183,14.939,-17.195
9.878,-10,10.305,-6.646
9.878,-2.195,1.707,3.232
9.987,0.122,-4.329,-3.415
9.987,0,-20.183,-27.866
9.987,-4.329,-26.585,-60.671
10.097,-4.878,-38.902,-115.122
10.097,-4.146,-60.183,-182.561
10.097,-1.28,-76.098,-238.049
10.222,2.927,-75.244,-263.171
10.222,2.683,-74.268,-257.012
10.222,-0.244,-69.573,-217.073
10.347,-6.585,-64.207,-166.098
10.347,-9.817,-58.354,-122.561
10.347,-16.037,-54.756,-94.146
10.456,-10.976,-37.195,-70.854
10.456,2.012,-22.622,-53.232
10.456,15.793,-11.524,-33.354
10.581,18.171,-5.366,-11.22
