 14:24:20.552,-1.0657,-9.1461,20.3906
 14:24:20.635,-1.1151,-9.0527,20.3027
 14:24:20.735,-1.1426,-9.0308,20.2643
 14:24:20.836,-1.1151,-8.9703,20.2258
 14:24:20.934,-1.0876,-8.877,20.3027
 14:24:21.034,-1.0547,-8.811,20.5664
 14:24:21.133,-0.9229,-8.6682,21.0333
 14:24:21.233,-0.2527,-8.3826,22.467
 14:24:21.332,0.9943,-7.9266,25.9937
 14:24:21.432,2.8235,-8.0804,31.3385
 14:24:21.532,4.5593,-8.6078,39.5288
 14:24:21.631,5.614,-8.6462,46.9226
 14:24:21.731,7.7179,-6.795,53.7451
 14:24:21.831,11.272,-3.7299,58.6505
 14:24:21.931,12.0465,-1.5491,60.5182
 14:24:22.030,12.1454,-0.8734,61.3092
 14:24:22.130,12.2937,-1.0437,60.8368
 14:24:22.230,12.4036,-0.5768,59.0955
 14:24:22.329,12.6508,-0.0439,57.1783
 14:24:22.430,12.5299,-0.0275,54.8602
 14:24:22.529,11.9202,-1.0107,50.8337
 14:24:22.627,10.0195,-3.2245,44.3903
 14:24:22.728,6.8445,-5.4932,35.6177
 14:24:22.828,4.7186,-6.9104,27.3505
 14:24:22.927,2.5543,-7.5751,20.9454
 14:24:23.042,0.8789,-8.4979,16.9464
