 14:28:28.656,-9.2834,19.9622,50.7733
 14:28:28.756,-16.7377,21.4014,63.5779
 14:28:28.855,-20.9015,22.6758,70.0159
 14:28:28.955,-19.7919,23.5602,71.8561
 14:28:29.055,-18.1879,23.7085,70.4169
 14:28:29.155,-17.8418,23.4229,65.8301
 14:28:29.254,-21.1377,22.0386,52.5037
 14:28:29.354,-21.5991,20.127,36.2769
 14:28:29.461,-19.5941,20.2313,25.296
 14:28:29.553,-18.7976,20.9839,18.5614
 14:28:29.658,-18.3307,21.2256,13.255
 14:28:29.753,-17.688,21.2695,10.2008
 14:28:29.859,-15.9467,21.1597,9.278
 14:28:29.952,-13.1067,21.0883,9.7009
 14:28:30.064,-10.5634,21.1871,10.3656
 14:28:30.151,-8.0475,21.2091,11.1127
 14:28:30.267,-5.8337,20.863,11.662
 14:28:30.350,-3.576,20.2533,12.041
 14:28:30.450,-2.3621,20.116,11.9971
 14:28:30.560,-1.1151,20.4181,12.2113
