 14:26:56.699,-7.5751,0.8075,47.9004
 14:26:56.784,-9.0033,0.4889,65.6433
 14:26:56.883,-10.2887,0.8954,84.5233
 14:26:56.984,-10.8051,1.4502,97.674
 14:26:57.083,-10.5798,1.7853,102.5299
 14:26:57.183,-10.7336,2.2906,100.4425
 14:26:57.282,-10.8105,2.8894,93.62
 14:26:57.382,-11.1621,3.3344,79.0576
 14:26:57.481,-10.9698,4.2407,56.9476
 14:26:57.582,-10.1624,5.9436,37.1283
 14:26:57.682,-9.1846,6.6248,25.719
 14:26:57.781,-8.6407,6.8115,18.3911
 14:26:57.882,-8.064,6.8445,15.1886
 14:26:57.980,-7.63,7.1301,14.0515
 14:26:58.080,-7.2455,7.4213,13.9526
 14:26:58.179,-6.839,7.5311,14.0735
