 14:25:17.135,-5.4163,-13.9252,23.736
 14:25:17.235,-5.3723,-13.9087,23.8623
 14:25:17.335,-5.3394,-13.8867,23.9996
 14:25:17.434,-5.2789,-13.8428,24.1095
 14:25:17.534,-5.2405,-13.8483,24.1754
 14:25:17.634,-5.191,-13.8373,24.2523
 14:25:17.733,-5.1636,-13.8263,24.3127
 14:25:17.833,-5.1196,-13.8263,24.4281
 14:25:17.932,-5.3339,-14.0515,25.5597
 14:25:18.032,-4.9548,-15.3314,32.1899
 14:25:18.132,-2.851,-16.5179,44.5221
 14:25:18.232,-1.7084,-17.3804,54.4098
 14:25:18.331,-1.3843,-18.6163,62.2485
 14:25:18.430,-0.7361,-19.649,69.2578
 14:25:18.531,-0.1648,-19.4678,73.3392
 14:25:18.630,-0.5054,-18.7097,75.6409
 14:25:18.730,-0.2637,-18.2977,76.6187
 14:25:18.829,-0.0989,-18.3307,76.4703
 14:25:18.929,0.3516,-18.1714,75.6244
 14:25:19.029,0.5219,-17.8033,74.2456
 14:25:19.128,0.6592,-17.3859,71.7133
 14:25:19.228,0.3351,-16.095,65.8575
 14:25:19.328,-1.4832,-14.7217,55.5579
 14:25:19.429,-2.9498,-13.645,44.7638
