 10:04:34.864,-2.3401,-14.881,70.7629
 10:04:34.964,-2.3676,-14.7327,70.7465
 10:04:35.063,-2.373,-14.6722,70.719
 10:04:35.162,-2.3621,-14.48,70.73
 10:04:35.262,-2.4884,-13.9636,70.73
 10:04:35.362,-3.3234,-8.6023,70.2795
 10:04:35.480,-6.8005,3.0872,69.2578
 10:04:35.561,-11.2775,13.299,69.3677
 10:04:35.660,-16.7267,20.1764,69.1589
 10:04:35.761,-20.6213,22.4725,68.725
 10:04:35.868,-24.1699,23.7524,68.5876
 10:04:35.960,-24.4226,20.5225,70.7849
 10:04:36.088,-19.0173,8.4045,74.7729
 10:04:36.159,-10.5743,-9.1132,77.3328
 10:04:36.259,-3.3673,-22.9889,76.2012
 10:04:36.359,1.3458,-29.1797,73.2678
 10:04:36.458,2.406,-28.7238,71.3123
 10:04:36.558,2.9663,-27.5702,70.9058
 10:04:36.676,3.3179,-27.6965,71.4716
 10:04:36.757,3.1091,-27.6965,71.5485
 10:04:36.858,2.6202,-27.1198,71.8506
 10:04:36.956,1.9611,-26.2848,72.6801
 10:04:37.056,1.5381,-25.4114,72.746
 10:04:37.156,1.5051,-24.549,72.7954
 10:04:37.281,1.8292,-23.9063,72.713
 10:04:37.355,1.7688,-23.4174,72.5262
 10:04:37.455,1.5216,-23.1647,72.2516
 10:04:37.554,1.4612,-23.0603,71.9495
 10:04:37.654,1.3733,-22.9889,71.543
 10:04:37.753,1.2909,-22.5769,71.2848
