 10:07:49.082,-3.4991,-13.244,73.0756
 10:07:49.163,-3.3014,-13.4747,73.0261
 10:07:49.287,-3.0212,-13.6176,73.2898
 10:07:49.362,-2.5763,-12.7991,74.4489
 10:07:49.462,-3.2849,-8.7561,77.1844
 10:07:49.561,-4.7571,-0.4504,80.4254
 10:07:49.661,-6.5918,10.882,83.2599
 10:07:49.761,-8.3661,23.692,85.979
 10:07:49.875,-7.2675,32.7228,87.984
 10:07:49.960,-6.015,37.1393,89.0881
 10:07:50.097,-7.251,39.6991,90.1099
 10:07:50.160,-8.3331,39.8804,90.8624
 10:07:50.260,-8.6517,34.4366,89.9341
 10:07:50.359,-5.8667,18.4515,88.9508
 10:07:50.458,-1.7358,-3.4552,86.2701
 10:07:50.558,2.8894,-21.6101,81.3428
 10:07:50.690,5.224,-29.339,77.3712
 10:07:50.757,5.2405,-28.158,74.3719
 10:07:50.858,3.4277,-22.6208,73.2019
 10:07:50.957,2.9004,-20.6818,71.4551
 10:07:51.055,3.0981,-20.1984,69.9774
 10:07:51.156,3.9606,-19.4238,69.2633
 10:07:51.255,4.3121,-18.6548,68.6426
 10:07:51.355,4.2682,-17.8748,68.0933
 10:07:51.454,2.8455,-17.5616,67.4396
 10:07:51.570,-0.2087,-18.1384,68.2031
 10:07:51.654,-0.434,-18.1879,68.7799
 10:07:51.753,-0.1538,-18.078,68.302
 10:07:51.853,0.7855,-17.6166,67.6208
 10:07:51.953,1.3513,-17.1387,67.6648
 10:07:52.053,1.3953,-17.0288,67.5659
 10:07:52.176,1.3513,-16.6992,67.2913
 10:07:52.252,1.2524,-16.3367,67.0715
 10:07:52.351,1.3129,-15.9357,66.7694
