 10:07:32.927,2.3236,-10.481,76.1957
 10:07:33.022,2.3785,-10.4425,76.1462
 10:07:33.121,2.406,-10.3656,76.1682
 10:07:33.257,2.45,-10.3381,76.3605
 10:07:33.321,2.5983,-10.4041,76.5692
 10:07:33.420,2.373,-9.6844,76.8549
 10:07:33.520,1.2305,-5.8557,76.8878
 10:07:33.620,-1.4612,4.1693,76.6241
 10:07:33.720,-5.6744,15.7654,76.322
 10:07:33.819,-11.3214,25.9991,75.8221
 10:07:33.919,-14.2108,33.0743,78.1238
 10:07:34.018,-14.035,35.4364,81.6174
 10:07:34.118,-14.1559,36.4526,83.9355
 10:07:34.216,-13.1177,34.519,86.2646
 10:07:34.316,-8.1903,26.0596,90.4559
 10:07:34.416,-3.0157,9.2065,91.5436
 10:07:34.516,0.0165,-8.8824,86.5063
 10:07:34.616,3.1696,-23.0493,78.9258
 10:07:34.716,4.7791,-27.9492,75.2179
 10:07:34.853,3.3783,-26.4221,73.4656
 10:07:34.914,3.1146,-26.2628,71.2299
 10:07:35.016,5.3394,-26.7737,69.1205
 10:07:35.114,5.8722,-28.4821,68.3185
 10:07:35.214,5.7953,-28.7128,68.1702
 10:07:35.313,5.625,-28.2349,68.5437
 10:07:35.413,6.0535,-27.5647,68.7415
 10:07:35.512,6.5479,-26.4111,68.7469
 10:07:35.612,6.3116,-25.1532,69.2633
 10:07:35.726,5.8777,-24.6039,69.4446
 10:07:35.811,5.4822,-23.9722,69.7028
 10:07:35.911,5.4053,-23.2306,70.0488
 10:07:36.010,5.4272,-22.7417,70.5432
 10:07:36.110,5.4327,-22.3627,70.9332
 10:07:36.210,5.3998,-22.0935,71.1914
 10:07:36.326,5.2844,-21.9287,71.3892
 10:07:36.409,5.3503,-21.8518,71.5979
 10:07:36.513,5.3668,-21.7584,71.6693
