 14:35:41.564,-6.5424,-24.516,31.7889
 14:35:41.651,-6.416,-23.9832,31.9867
 14:35:41.751,-6.2952,-23.7909,31.8988
 14:35:41.850,-6.416,-23.681,31.8823
 14:35:41.950,-6.4545,-23.5712,31.9647
 14:35:42.049,-6.3556,-23.335,32.1899
 14:35:42.151,-6.3776,-23.1042,31.9373
 14:35:42.249,-6.3831,-22.9614,31.5253
 14:35:42.348,-6.4929,-22.8735,31.3
 14:35:42.450,-6.7841,-22.5879,30.3607
 14:35:42.547,-8.4924,-21.6595,22.4725
 14:35:42.647,-11.8158,-19.7095,8.7506
 14:35:42.755,-15.6281,-17.254,-4.5923
 14:35:42.846,-18.3582,-14.8041,-15.1721
 14:35:42.946,-18.8086,-14.2932,-20.6543
 14:35:43.046,-18.5614,-13.9471,-21.8298
 14:35:43.145,-17.9297,-14.2163,-21.6046
 14:35:43.245,-17.1552,-14.458,-20.3302
 14:35:43.344,-15.4797,-14.8096,-17.3254
 14:35:43.444,-12.3102,-16.1444,-7.5586
 14:35:43.557,-7.8937,-19.66,11.6071
 14:35:43.658,-5.4053,-22.0331,30.4761
