 14:35:53.710,-2.8784,-25.4279,31.6022
 14:35:53.806,-2.8564,-25.4443,31.4868
 14:35:53.925,-2.8784,-25.4498,31.3934
 14:35:54.006,-2.8894,-25.4498,31.3
 14:35:54.141,-2.8729,-25.4114,31.1792
 14:35:54.204,-2.7631,-25.2686,30.8716
 14:35:54.308,-2.5983,-24.5544,29.1248
 14:35:54.403,-1.3019,-21.6541,23.0768
 14:35:54.531,0.6097,-15.5237,14.5294
 14:35:54.603,0.9888,-8.399,6.5698
 14:35:54.703,0.4449,-2.8729,-0.6097
 14:35:54.802,0.4944,0.0714,-6.1084
 14:35:54.913,1.0492,1.3898,-8.6902
 14:35:55.001,1.582,1.7468,-9.1296
 14:35:55.130,2.1698,1.5491,-8.8495
 14:35:55.201,2.6587,1.3623,-8.421
 14:35:55.300,3.1036,1.6315,-7.5586
 14:35:55.400,3.2904,1.6315,-6.6632
 14:35:55.500,3.2904,1.4777,-5.658
 14:35:55.600,3.2684,1.2689,-4.2407
 14:35:55.698,4.0759,-1.1096,-0.6757
 14:35:55.799,5.9106,-6.8115,7.4213
 14:35:55.898,6.2732,-14.5404,18.4845
 14:35:55.998,4.9988,-21.7639,28.3118
 14:35:56.098,3.0981,-27.29,35.4913
 14:35:56.197,1.1206,-31.4594,39.2212
