5.219,0.049,0.268,0.979
5.469,0.049,0.257,0.975
5.469,0.022,0.077,0.981
5.469,0.018,-0.018,0.962
5.703,0.014,-0.105,0.944
5.703,0.001,-0.279,0.935
5.703,-0.019,-0.458,0.927
5.938,-0.041,-0.525,0.884
5.938,-0.049,-0.565,0.853
5.938,-0.042,-0.591,0.849
6.172,-0.025,-0.56,0.83
6.172,-0.012,-0.53,0.832
6.172,-0.015,-0.523,0.838
6.422,-0.019,-0.537,0.853
6.422,-0.005,-0.542,0.875
6.422,-0.007,-0.498,0.895
6.656,-0.017,-0.43,0.921
6.656,-0.009,-0.312,0.939
6.656,0.015,-0.179,0.951
6.891,0.04,-0.054,0.967
6.891,0.039,0.037,0.978
6.891,0.033,0.106,0.987
7.141,0.026,0.146,0.995
7.141,0.023,0.178,0.99
7.141,0.036,0.253,0.981
7.391,0.046,0.28,0.984
7.391,0.037,0.262,0.989
7.391,0.039,0.241,0.99
7.61,0.04,0.228,0.99
