9.515,0.094,0.614,0.875
9.75,0.082,0.449,0.888
9.75,0.085,0.279,0.906
9.75,0.07,0.124,0.911
10,0.047,-0.107,0.91
10,0.032,-0.323,0.892
10,0.003,-0.438,0.837
10.234,0.001,-0.611,0.768
10.234,0.015,-0.747,0.724
10.234,-0.008,-0.782,0.671
10.469,-0.026,-0.84,0.634
10.469,-0.022,-0.844,0.608
10.469,-0.011,-0.802,0.599
10.703,-0.019,-0.801,0.622
10.703,-0.015,-0.828,0.644
10.703,-0.017,-0.81,0.69
10.953,-0.04,-0.701,0.743
10.953,0.033,-0.456,0.801
10.953,0.06,-0.311,0.883
11.187,0.051,-0.218,0.93
11.187,0.08,-0.092,0.949
11.187,0.101,0.026,0.955
11.422,0.098,0.147,0.949
11.422,0.099,0.257,0.945
11.422,0.099,0.351,0.927
11.656,0.1,0.523,0.908
11.656,0.104,0.538,0.907
11.656,0.088,0.44,0.906
11.906,0.087,0.485,0.896
11.906,0.107,0.621,0.889
11.906,0.104,0.625,0.882
12.14,0.092,0.518,0.876
