6.656,0.05,0.37,0.95
6.656,0.051,0.287,0.967
6.89,0.054,0.221,0.98
6.89,0.053,0.191,0.989
6.89,0.055,0.179,0.993
7.14,0.06,0.198,0.99
7.14,0.052,0.177,0.993
7.14,0.041,0.11,0.997
7.375,0.044,0.056,0.996
7.375,0.06,-0.005,1.001
7.375,0.032,-0.043,0.996
7.593,0.042,-0.088,0.989
7.593,0.075,-0.149,0.986
7.593,0.042,-0.177,0.984
7.859,0.016,-0.202,0.974
7.859,0.025,-0.212,0.969
7.859,0.021,-0.243,0.961
8.078,0.036,-0.294,0.958
8.078,0.036,-0.314,0.944
8.078,0.036,-0.313,0.938
8.328,0.045,-0.33,0.937
8.328,0.033,-0.359,0.932
8.328,0.022,-0.389,0.926
8.547,0.027,-0.4,0.931
8.547,0.026,-0.355,0.935
8.547,0.029,-0.296,0.939
8.812,0.028,-0.289,0.954
8.812,0.033,-0.273,0.959
8.812,0.028,-0.245,0.969
9.031,0.023,-0.207,0.979
9.031,0.019,-0.16,0.985
9.031,-0.004,-0.079,0.985
9.265,0.003,0,0.99
9.265,0.022,0.065,0.995
9.265,0.034,0.123,0.989
9.562,0.037,0.22,0.979
9.562,0.042,0.284,0.976
9.562,0.058,0.303,0.968
9.75,0.06,0.315,0.963
9.75,0.063,0.359,0.956
9.75,0.066,0.405,0.947
9.984,0.061,0.388,0.948
9.984,0.062,0.376,0.951
9.984,0.056,0.391,0.949
