0,-0.427,-0.854,-1.524
0,-0.122,-0.793,-1.402
0,0.183,-0.122,-0.549
0.141,0.549,0.366,0.305
0.141,0.671,0.671,0.732
0.141,1.22,0.854,0.793
0.25,2.256,0.793,0.671
0.25,2.622,0.549,0.427
0.25,1.707,0.366,0.305
0.391,0.732,0,0.366
0.391,0.854,-0.671,0.061
0.391,1.402,-0.305,-0.061
0.5,1.524,0.122,0.122
0.5,1.22,-0.183,0.244
0.5,1.037,-0.122,0.183
0.609,0.976,0.061,0.061
0.609,0.305,0.122,0.183
0.609,-0.305,-0.366,0
0.719,-0.061,-0.366,-0.305
0.719,0.244,-0.488,-0.549
0.719,0.061,-0.61,-0.671
0.844,0.061,-0.305,-0.732
0.844,0.305,0.305,-0.244
0.844,1.159,0.488,0.427
0.984,2.256,0.244,0.732
0.984,3.72,-0.061,0.671
0.984,6.402,-0.549,0.305
1.078,14.39,-1.89,-0.61
1.078,28.11,-3.659,-1.341
1.078,44.024,-6.037,-2.439
1.219,61.037,-8.476,-4.329
1.219,72.256,-9.329,-6.22
1.219,75.183,-8.11,-8.049
1.313,77.134,-6.402,-9.207
1.313,79.817,-6.098,-9.207
1.313,83.232,-6.585,-7.439
1.422,83.72,-7.5,-4.146
1.422,78.293,-9.207,-1.159
1.422,75.671,-12.073,-0.488
1.547,75.183,-10.549,-1.28
1.547,59.451,-5.671,2.622
1.547,42.561,-1.402,3.476
1.672,34.451,1.768,-2.439
1.672,24.695,1.951,-1.22
1.672,7.622,2.073,-0.366
1.797,-0.915,3.049,0.366
1.797,-1.159,1.098,0.366
1.797,-0.732,0.061,0.061
1.906,-0.305,-0.854,-0.488
1.906,-0.183,-0.854,-0.793
1.906,-2.378,-1.22,-0.366
2.031,-4.207,-0.915,0.732
2.031,-9.756,0.61,2.073
2.031,-13.598,1.22,3.537
2.156,-24.939,1.829,4.024
2.156,-42.073,2.195,3.659
2.156,-58.232,3.841,4.39
2.266,-74.695,5.61,5.061
2.266,-84.878,7.012,6.463
2.266,-88.659,8.537,8.354
2.391,-87.195,8.232,8.902
2.391,-78.841,8.537,8.11
2.391,-70.793,9.634,8.049
2.531,-64.695,11.037,9.512
2.531,-60.061,11.037,10.61
2.531,-57.866,10.122,9.146
2.641,-50.61,8.476,1.463
2.641,-46.159,9.207,4.573
2.641,-39.939,8.11,4.573
2.75,-36.829,6.22,1.951
2.75,-30.122,4.756,0.427
2.75,-23.232,3.415,-1.159
2.859,-17.012,1.951,-2.622
2.859,-10.549,0.549,-3.232
2.859,-7.439,0,-2.866
3,-5.915,-0.976,-2.195
3,-4.085,-0.305,-1.341
3,-1.402,-0.122,-0.61
3.094,-0.61,-0.732,-0.244
3.094,0.122,-1.341,-0.244
