5.828,0.061,0.244,1.402
5.938,3.78,0.183,0.366
5.938,7.012,-0.976,-0.488
5.938,9.024,-0.366,0.305
6.078,14.451,0.427,0.732
6.078,21.524,0.427,0.305
6.078,25.976,0.488,0.305
6.172,32.012,0.366,-0.305
6.172,43.354,0,-2.134
6.172,60.305,-0.244,-5.122
6.313,78.659,-0.183,-8.476
6.313,95.793,0.671,-10.915
6.313,108.72,3.11,-10.854
6.422,109.085,4.634,-8.049
6.422,106.281,0.244,-6.585
6.422,107.5,-1.768,-5.183
6.532,109.451,-0.488,-2.805
6.532,112.134,-3.049,-3.293
6.532,108.293,-4.512,-6.89
6.657,100,-2.317,-9.329
6.657,92.866,-2.012,-10.671
6.657,83.476,-0.427,-8.963
6.781,86.341,-2.378,-7.134
6.781,89.146,-2.439,1.28
6.781,82.195,1.037,-2.927
6.891,73.537,-1.707,-5.915
6.891,63.232,-1.159,-2.073
6.891,54.451,-2.988,-0.854
7.016,43.049,-5.915,-3.415
7.016,40.549,-8.293,-4.146
7.016,37.927,-7.683,-2.805
7.125,33.78,-5.244,-1.037
7.125,36.22,-5.244,0.732
7.125,30.244,-5.854,-1.829
7.25,22.988,-5,-10.671
7.25,8.11,-1.22,-12.561
7.25,-0.854,0.793,-4.085
7.375,-0.61,0.305,4.207
7.375,0,-0.549,3.537
7.375,-1.768,-0.854,0
7.516,-0.854,-0.793,0.732
7.516,-0.671,-0.427,2.927
7.516,-6.707,-0.427,4.024
7.61,-15.854,-0.305,3.78
7.61,-27.439,0.793,2.988
7.61,-42.805,1.768,3.049
7.735,-59.634,2.5,4.085
7.735,-74.878,3.476,6.524
7.735,-90.305,4.024,9.695
7.844,-96.463,5.732,12.012
7.844,-102.073,5.793,12.744
7.844,-108.232,5.244,12.805
7.969,-113.171,5,12.927
7.969,-116.89,4.878,12.988
7.969,-117.5,5.183,12.134
8.078,-113.11,5.244,10.793
8.078,-110.549,5.732,9.146
8.078,-104.39,5.488,3.232
8.219,-93.902,7.378,6.829
8.219,-88.171,7.256,6.951
8.219,-74.024,6.159,5.366
8.313,-54.878,8.78,4.817
8.313,-33.415,10.793,4.451
8.313,-44.939,2.012,2.561
8.438,-53.902,-3.841,0.732
8.438,-48.598,-2.622,2.256
8.438,-45.671,-2.317,4.085
8.563,-38.78,-2.561,4.39
8.563,-26.768,-3.293,3.171
8.563,-16.341,-2.378,2.317
8.672,-9.329,0.061,2.561
8.672,-5.61,-0.122,2.317
8.672,-2.927,-0.793,1.463
8.797,-0.122,-0.854,0.366
