24.141,2.988,-1.768,-0.732
24.141,7.439,-1.951,-2.5
24.25,14.878,-2.744,-5.732
24.25,15,-2.195,-7.561
24.25,12.805,-2.073,-8.049
24.375,14.207,-0.976,-7.012
24.375,14.756,0.915,-4.268
24.375,18.354,0.732,-1.707
24.5,24.39,-0.915,-0.732
24.5,31.951,-1.829,-1.098
24.5,40.61,-1.768,-1.951
24.625,51.829,-1.585,-2.744
24.625,63.963,-1.768,-2.927
24.625,75,-1.463,-2.683
24.735,87.073,-2.378,-2.927
24.735,99.756,-4.207,-3.78
24.735,109.573,-4.329,-4.329
24.844,112.744,-3.354,-4.512
24.844,110.183,-2.988,-4.268
24.844,107.622,-4.146,-4.756
24.969,105.305,-1.768,-5.793
24.969,113.049,-2.195,-7.5
24.969,124.512,-5.915,-10
25.078,135.793,-5.793,-6.341
25.078,126.951,-11.707,-7.561
25.078,88.72,-8.72,-6.951
25.203,71.829,-9.024,-2.439
25.203,70.305,-8.841,-1.768
25.203,60.183,-8.72,-2.317
25.328,43.78,-7.866,-2.988
25.328,38.902,-5.793,-5.427
25.328,34.634,-2.622,-5.366
25.438,24.939,-1.037,-2.073
25.438,9.146,-0.854,1.768
25.438,-2.561,-1.098,2.866
25.563,-17.866,-0.061,0.122
25.563,-30.488,2.561,-2.195
25.563,-31.829,2.439,-1.89
25.672,-31.951,2.683,-0.915
25.672,-33.72,2.5,0.61
25.672,-39.451,2.988,2.073
25.844,-41.524,4.573,2.744
25.844,-51.098,3.659,3.902
25.844,-57.012,4.756,5.122
25.922,-61.768,4.268,5.854
25.922,-70.427,6.341,7.988
25.922,-70.854,7.5,10.671
26.032,-78.598,5.854,11.646
26.032,-89.268,7.195,11.707
26.032,-104.146,7.317,10.549
26.157,-114.024,6.159,8.354
26.157,-119.146,5.793,6.098
26.157,-119.573,5.61,4.146
26.282,-105.549,3.902,0.183
26.282,-76.28,1.524,-0.793
26.282,-74.756,-0.366,-0.793
26.391,-71.646,-2.439,-0.366
26.391,-73.293,-3.598,0.427
26.391,-72.988,-2.988,0.915
26.516,-68.72,-2.439,0.061
26.516,-68.841,-3.476,3.659
26.516,-62.988,-3.902,4.329
26.625,-56.463,-3.72,4.817
26.625,-50.793,-2.805,6.341
26.625,-43.72,-1.463,5.549
26.75,-33.78,0.183,-2.439
26.75,-22.744,1.037,3.78
26.75,-15.671,0.61,3.476
26.875,-10.427,0.122,1.463
26.875,-3.659,0.122,0.488
