15.469,0.086,0.137,0.994
15.703,0.103,0.156,0.995
15.703,0.102,0.163,0.996
15.703,0.086,0.165,0.991
15.938,0.078,0.132,0.994
15.938,0.061,0.089,1.006
15.938,0.093,0.083,1.003
16.188,0.073,0.116,0.996
16.188,0.102,0.143,0.999
16.188,0.134,0.143,0.99
16.453,0.146,0.136,0.99
16.453,0.156,0.161,0.99
16.453,0.165,0.187,0.985
16.656,0.146,0.155,0.991
16.656,0.145,0.153,0.994
16.656,0.12,0.154,0.995
16.922,0.121,0.135,0.996
16.922,0.103,0.118,0.992
16.922,0.133,0.13,0.989
17.141,0.173,0.18,0.984
17.141,0.123,0.153,0.99
17.141,0.12,0.149,0.99
17.375,0.1,0.153,0.993
17.375,0.079,0.168,0.997
17.375,0.063,0.177,0.993
17.61,0.053,0.169,0.996
17.61,0.059,0.161,0.996
