4.531,0.078,0.16,0.997
4.766,0.088,0.159,0.994
4.766,0.097,0.164,0.992
4.766,0.103,0.176,0.988
5,0.102,0.173,0.987
5,0.107,0.142,0.994
5,0.156,0.159,0.985
5.235,0.13,0.086,0.998
5.235,-0.003,0.007,1.022
5.235,0.161,0.102,0.988
5.484,0.202,0.109,0.979
5.484,0.185,0.142,0.985
5.484,0.199,0.179,0.983
5.719,0.207,0.145,0.981
5.719,0.206,0.124,0.982
5.719,0.17,0.122,0.983
5.953,0.139,0.112,0.998
5.953,0.149,0.1,0.997
5.953,0.128,0.091,0.992
6.188,0.156,0.118,0.983
6.188,0.188,0.11,0.988
6.188,0.176,0.125,0.987
6.438,0.153,0.125,0.989
6.438,0.11,0.149,0.988
6.438,0.042,0.194,0.995
6.703,0.035,0.204,0.995
6.703,0.035,0.211,0.99
6.703,0.056,0.199,0.991
