0,0.088,0.287,0.962
0,0.093,0.288,0.971
0,0.093,0.289,0.967
0.234,0.09,0.291,0.97
0.234,0.088,0.282,0.97
0.234,0.099,0.277,0.969
0.484,0.093,0.286,0.968
0.484,0.092,0.292,0.969
0.484,0.093,0.284,0.97
0.719,0.092,0.284,0.968
0.719,0.093,0.288,0.969
0.719,0.094,0.288,0.968
0.953,0.083,0.286,0.97
0.953,0.086,0.291,0.967
0.953,0.099,0.334,0.963
1.188,0.079,0.349,0.956
1.188,0.045,0.313,0.964
1.188,0.018,0.3,0.971
1.438,0.002,0.278,0.975
1.438,0.088,0.302,0.969
1.438,0.096,0.286,0.97
1.656,0.083,0.278,0.972
1.656,0.104,0.3,0.972
1.656,0.11,0.279,0.975
1.906,0.093,0.29,0.968
1.906,0.053,0.303,0.965
1.906,0.087,0.285,0.974
2.141,0.08,0.245,0.979
2.141,0.078,0.228,0.981
2.141,0.091,0.215,0.982
2.375,0.079,0.244,0.974
2.375,0.121,0.327,0.962
2.375,0.128,0.337,0.963
2.609,0.113,0.28,0.967
