 13:56:15.705,5.1801,35.2277,25.7904
 13:56:15.801,5.202,35.3156,25.1917
 13:56:15.905,5.2844,34.519,25.0543
 13:56:16.001,6.1359,29.2786,24.2468
 13:56:16.100,5.9216,16.6608,21.6046
 13:56:16.200,5.9875,-1.0217,18.2483
 13:56:16.299,7.229,-19.66,16.084
 13:56:16.399,7.1686,-31.0309,17.1991
 13:56:16.499,5.3943,-35.5298,18.6548
 13:56:16.598,5.4822,-36.3263,19.3195
 13:56:16.697,4.9109,-36.3373,20.3687
 13:56:16.798,4.5428,-36.0956,20.0116
 13:56:16.897,4.8999,-35.6012,19.4348
 13:56:16.997,4.6198,-35.6671,20.1819
 13:56:17.096,4.6692,-35.6561,21.0223
 13:56:17.196,5.191,-35.2386,21.7639
 13:56:17.296,5.3943,-34.9255,22.3846
 13:56:17.395,5.4163,-34.4696,22.7472
 13:56:17.495,5.2844,-34.0576,23.3734
 13:56:17.595,5.4218,-33.6182,23.7579
 13:56:17.694,5.6415,-33.0249,24.2358
 13:56:17.793,5.9216,-32.4481,24.928
 13:56:17.907,5.6305,-32.5909,25.4004
