 13:55:57.383,0.7471,23.7195,28.103
 13:55:57.469,0.7965,23.7744,27.7515
 13:55:57.583,0.9448,23.8129,27.4988
 13:55:57.669,1.0107,24.0161,27.2845
 13:55:57.784,1.0767,24.3237,27.1252
 13:55:57.868,1.2579,23.7195,26.8561
 13:55:57.968,2.7081,18.4296,26.9495
 13:55:58.067,5.2789,3.1036,26.6693
 13:55:58.167,7.7234,-17.2101,24.3182
 13:55:58.266,7.5311,-33.3929,24.3512
 13:55:58.366,6.5204,-42.7368,25.9277
 13:55:58.465,6.004,-46.1646,27.4493
 13:55:58.565,5.1196,-46.7139,29.1522
 13:55:58.665,4.6967,-46.3184,30.2124
 13:55:58.765,5.0702,-45.1318,31.0858
 13:55:58.864,5.213,-43.1543,31.7285
 13:55:58.965,5.4053,-41.7151,31.5802
 13:55:59.064,5.5591,-40.5505,31.7505
 13:55:59.165,5.6799,-39.3091,32.0197
 13:55:59.263,5.6909,-38.4302,32.2504
 13:55:59.364,5.8282,-38.0402,32.3657
 13:55:59.462,5.993,-37.9413,32.3053
 13:55:59.562,6.048,-37.9193,32.3492
 13:55:59.661,6.1249,-37.9962,32.4426
 13:55:59.761,6.1469,-37.9028,32.4316
 13:55:59.861,6.1194,-37.738,32.4701
 13:55:59.960,5.7678,-36.6998,32.58
 13:56:00.063,5.0702,-36.0242,32.8876
