0,0.101,0.236,0.973
0,0.098,0.239,0.981
0,0.1,0.231,0.981
0.234,0.101,0.237,0.979
0.234,0.102,0.241,0.979
0.234,0.102,0.235,0.981
0.484,0.102,0.233,0.98
0.484,0.099,0.237,0.98
0.484,0.106,0.232,0.979
0.734,0.107,0.221,0.983
0.734,0.132,0.229,0.981
0.734,0.135,0.24,0.975
0.953,0.106,0.241,0.975
0.953,0.095,0.229,0.979
0.953,0.111,0.233,0.979
1.187,0.14,0.238,0.983
1.187,0.143,0.251,0.977
1.187,0.125,0.245,0.975
1.422,0.119,0.244,0.977
1.422,0.125,0.248,0.977
1.422,0.128,0.24,0.979
1.672,0.123,0.226,0.974
1.672,0.129,0.223,0.981
1.672,0.168,0.243,0.979
1.906,0.156,0.222,0.979
1.906,0.147,0.223,0.974
1.906,0.109,0.216,0.984
2.14,0.065,0.23,0.98
2.14,0.068,0.257,0.979
2.14,0.082,0.261,0.979
2.375,0.078,0.252,0.978
2.375,0.056,0.268,0.977
2.375,0.079,0.279,0.974
2.625,0.083,0.268,0.976
