16.406,0.124,0.289,0.966
16.406,0.11,0.305,0.963
16.672,0.121,0.301,0.965
16.672,0.123,0.286,0.964
16.672,0.138,0.296,0.961
16.891,0.126,0.299,0.966
16.891,0.11,0.275,0.966
16.891,0.158,0.27,0.963
17.141,0.188,0.274,0.973
17.141,0.126,0.256,0.971
17.141,0.1,0.25,0.969
17.375,0.103,0.273,0.973
17.375,0.104,0.283,0.972
17.375,0.09,0.275,0.973
17.61,0.088,0.277,0.973
17.61,0.105,0.298,0.97
17.61,0.095,0.299,0.97
17.844,0.088,0.289,0.972
17.844,0.089,0.296,0.968
17.844,0.109,0.305,0.961
18.141,0.122,0.291,0.961
18.141,0.15,0.288,0.965
18.141,0.125,0.286,0.965
18.313,0.11,0.289,0.965
18.313,0.11,0.3,0.963
18.313,0.125,0.308,0.961
18.578,0.122,0.313,0.961
18.578,0.122,0.314,0.963
18.578,0.112,0.303,0.961
18.797,0.121,0.3,0.961
