3.109,0.019,0.201,0.994
3.109,0.072,0.214,0.987
3.109,0.115,0.208,0.989
3.312,0.142,0.183,0.99
3.312,0.164,0.167,0.99
3.312,0.199,0.182,0.988
3.546,0.181,0.199,0.987
3.546,0.127,0.18,0.991
3.546,0.109,0.196,0.983
3.781,0.131,0.236,0.981
3.781,0.131,0.234,0.985
3.781,0.125,0.223,0.986
4.031,0.125,0.208,0.986
4.031,0.112,0.227,0.985
4.031,0.125,0.263,0.978
4.25,0.092,0.251,0.978
4.25,0.064,0.227,0.984
4.25,0.059,0.221,0.991
4.5,0.076,0.209,0.993
4.5,0.082,0.213,0.992
4.5,0.074,0.222,0.995
4.734,0.055,0.222,0.988
4.734,0.055,0.217,0.994
4.734,0.053,0.215,0.993
