0,0.039,0.419,0.932
0,0.091,0.529,0.907
0,0.096,0.476,0.901
0.172,0.064,0.332,0.954
0.172,0.064,0.386,0.942
0.172,0.056,0.438,0.938
0.391,0.021,0.377,0.94
0.391,0.02,0.38,0.94
0.391,0.033,0.449,0.935
0.626,-0.08,0.451,0.918
0.626,-0.083,0.457,0.881
0.626,0.267,0.409,0.879
0.876,0.233,0.411,0.967
0.876,0.142,0.461,0.948
0.876,0.152,0.43,0.908
1.11,0.286,0.39,0.952
1.11,0.27,0.356,0.928
1.11,0.156,0.454,0.867
1.344,0.1,0.539,0.88
1.344,0.029,0.439,0.928
1.344,0.037,0.396,0.931
1.579,0.086,0.424,0.932
1.579,0.077,0.395,0.945
