10.234,0.056,0.157,0.995
10.234,0.088,0.17,1
10.234,0.072,0.19,0.994
10.453,0.062,0.183,0.995
10.453,0.08,0.153,1.002
10.453,0.082,0.142,1.004
10.671,0.081,0.156,1.001
10.671,0.104,0.166,0.998
10.671,0.107,0.173,1
10.921,0.11,0.154,1.005
10.921,0.094,0.164,1.001
10.921,0.044,0.163,1.002
11.156,-0.015,0.172,0.994
11.156,-0.003,0.182,0.998
11.156,0.009,0.171,0.998
11.406,0.074,0.149,0.998
11.406,0.112,0.167,0.996
11.406,0.137,0.175,0.998
11.64,0.127,0.164,0.996
11.64,0.123,0.155,0.998
11.64,0.112,0.165,0.995
11.875,0.115,0.183,0.996
